1	62893	0.460976
2	84162	0.854821
3	76591	0.689088
4	91	0.449082
5	52372	0.562913
6	47869	0.605138
7	81267	0.979074
8	12011	0.104469
9	61085	0.126728
10	18013	0.961946
11	76735	0.075351
12	88117	0.318691
13	64366	0.480411
14	4385	0.905053
15	41699	0.667910
16	3016	0.321093
17	91258	0.331828
18	75136	0.455283
19	35293	0.711592
20	51334	0.450761
21	93048	0.719755
22	1141	0.919108
23	24125	0.430754
24	34689	0.115427
25	43483	0.115561
26	49714	0.097542
27	85779	0.760448
28	4227	0.024782
29	76858	0.789535
30	72415	0.861576
31	1438	0.202229
32	94660	0.846194
33	95985	0.779333
34	73902	0.330009
35	84493	0.512300
36	40051	0.416346
37	9361	0.783436
38	86338	0.287347
39	33427	0.592414
40	34979	0.178900
41	80474	0.264822
42	81732	0.149472
43	21465	0.587117
44	38902	0.645325
45	88407	0.601365
46	30823	0.781221
47	45934	0.929035
48	335	0.025534
49	27361	0.738442
50	16304	0.428419
51	75678	0.566544
52	1039	0.690428
53	4348	0.299151
54	26296	0.378655
55	16980	0.699879
56	1781	0.783902
57	30630	0.105663
58	17175	0.156109
59	82646	0.049493
60	21891	0.819947
61	55045	0.451163
62	93186	0.765533
63	5229	0.123646
64	12694	0.672035
65	7673	0.866361
66	47858	0.860560
67	69018	0.380394
68	69942	0.364047
69	18489	0.388509
70	50986	0.524351
71	77637	0.901395
72	57149	0.787064
73	26172	0.983704
74	83681	0.308290
75	88762	0.558467
76	66151	0.800917
77	13212	0.462041
78	38054	0.077532
79	79737	0.012514
80	32806	0.382578
81	44273	0.242899
82	17462	0.188263
83	56763	0.567895
84	88547	0.866192
85	85425	0.042673
86	24069	0.244282
87	20593	0.187443
88	97847	0.972738
89	32565	0.891205
90	35450	0.587910
91	97035	0.041050
92	63868	0.841019
93	34477	0.780520
94	15433	0.194141
95	60897	0.882968
96	12636	0.453802
97	71817	0.145629
98	32305	0.380888
99	85844	0.249018
100	29134	0.447778
101	73463	0.667647
102	85666	0.766964
103	44217	0.673549
104	31570	0.703223
105	26726	0.398502
106	86263	0.887263
107	71304	0.374064
108	7761	0.102433
109	37611	0.655641
110	9854	0.354213
111	50821	0.422585
112	76609	0.291707
113	93495	0.612375
114	13628	0.055785
115	66354	0.326306
116	89625	0.857659
117	77173	0.937481
118	9630	0.518928
119	36208	0.879472
120	49278	0.243310
121	37802	0.443148
122	96381	0.673581
123	83153	0.490400
124	92894	0.439897
125	78990	0.482063
126	67009	0.990287
127	96606	0.930604
128	75355	0.421720
129	84934	0.032826
130	67727	0.449715
131	54086	0.196219
132	7600	0.555139
133	11949	0.977961
134	25679	0.322024
135	3175	0.083754
136	93445	0.325803
137	72074	0.139438
138	94680	0.964371
139	50794	0.869132
140	83899	0.331326
141	29756	0.969343
142	54488	0.070956
143	43655	0.354395
144	11719	0.063331
145	19201	0.290385
146	20528	0.143703
147	91884	0.199261
148	6773	0.598375
149	63265	0.620151
150	32284	0.551113
151	94483	0.018147
152	48259	0.257049
153	57820	0.925329
154	80337	0.830334
155	23524	0.743820
156	62965	0.898980
157	62765	0.191439
158	54880	0.769318
159	65983	0.164503
160	83789	0.840800
161	6391	0.004642
162	62385	0.889924
163	30316	0.610963
164	74845	0.892978
165	52633	0.929949
166	22000	0.768249
167	85262	0.101947
168	21594	0.343977
169	18288	0.268054
170	8390	0.843825
171	25827	0.736393
172	59911	0.384214
173	99729	0.612211
174	9352	0.011730
175	7311	0.892351
176	40502	0.558901
177	23746	0.204184
178	85247	0.965416
179	72165	0.223919
180	24294	0.780046
181	28584	0.436612
182	11122	0.363111
183	61891	0.101882
184	50759	0.656533
185	498	0.804029
186	24891	0.841968
187	41378	0.747022
188	39180	0.608739
189	88921	0.274564
190	52229	0.349689
191	95540	0.715233
192	82465	0.080042
193	7401	0.288719
194	91100	0.303588
195	28175	0.569036
196	73254	0.987784
197	90292	0.450004
198	39003	0.493132
199	62609	0.538665
200	17563	0.121838
201	54578	0.192930
202	13557	0.074739
203	98008	0.803485
204	3639	0.875275
205	9592	0.182602
206	18601	0.236390
207	12064	0.783776
208	28221	0.196551
209	38861	0.418822
210	78869	0.230642
211	51780	0.572286
212	3338	0.765792
213	35801	0.573128
214	49611	0.130439
215	4658	0.346939
216	28878	0.678814
217	66920	0.120147
218	53614	0.259469
219	91875	0.196522
220	20585	0.430378
221	67982	0.498025
222	58680	0.178157
223	71814	0.047578
224	55770	0.999340
225	22056	0.500868
226	82550	0.960225
227	12871	0.941228
228	47781	0.566009
229	42802	0.983280
230	35392	0.286392
231	85565	0.230843
232	92887	0.704445
233	79356	0.786090
234	61130	0.264419
235	85898	0.600769
236	42471	0.032141
237	73994	0.513737
238	88510	0.369607
239	1655	0.145307
240	69283	0.601566
241	68922	0.714060
242	54434	0.075793
243	83299	0.823652
244	97803	0.929242
245	90269	0.271980
246	52812	0.498174
247	21461	0.843004
248	9761	0.155260
249	4011	0.875126
250	98479	0.095240
251	96931	0.003874
252	4239	0.335420
253	32754	0.459485
254	18408	0.310100
255	80787	0.486074
256	52849	0.183344
257	55622	0.055714
258	55047	0.056314
259	63035	0.278743
260	54691	0.281125
261	10977	0.600615
262	79208	0.425558
263	72645	0.350279
264	45922	0.850047
265	68942	0.401246
266	1914	0.559295
267	66298	0.139464
268	42160	0.727113
269	96585	0.036107
270	21845	0.537692
271	53285	0.959433
272	7234	0.180979
273	35842	0.660291
274	88181	0.477157
275	61128	0.849190
276	99360	0.136254
277	36055	0.645538
278	56752	0.919673
279	96075	0.135151
280	62510	0.052233
281	52732	0.981810
282	74804	0.434010
283	53432	0.742681
284	74302	0.913994
285	24341	0.166768
286	42863	0.005471
287	20656	0.771923
288	77874	0.051612
289	79797	0.676944
290	47862	0.844136
291	78273	0.020732
292	53973	0.754214
293	14346	0.273163
294	57556	0.189207
295	33856	0.317196
296	2419	0.992781
