1	162	0.935508
2	166	0.534332
3	732	0.499947
4	642	0.870857
5	366	0.791000
6	712	0.702732
7	34	0.896579
8	284	0.480596
9	550	0.900452
10	306	0.215084
11	277	0.424505
12	819	0.207507
13	459	0.564671
14	61	0.350494
15	245	0.897938
16	526	0.613595
17	425	0.571122
18	421	0.308720
19	926	0.509683
20	330	0.302717
21	462	0.098449
22	479	0.811871
23	906	0.358554
24	960	0.345826
25	289	0.254613
26	216	0.779273
27	329	0.395960
28	373	0.459512
29	476	0.501509
30	916	0.152333
31	841	0.388111
32	99	0.980464
33	914	0.253336
34	103	0.835750
35	542	0.315351
36	403	0.063662
37	778	0.120072
38	994	0.766389
39	860	0.918703
40	220	0.139498
41	982	0.729756
42	722	0.563174
43	567	0.622916
44	504	0.308203
45	474	0.670124
46	182	0.834489
47	416	0.616145
48	239	0.556328
49	789	0.788432
50	203	0.443088
51	29	0.127918
52	715	0.284688
53	731	0.250104
54	155	0.001601
55	171	0.320062
56	448	0.376511
57	75	0.522509
58	248	0.566557
59	117	0.655833
60	70	0.140065
61	520	0.072560
62	546	0.804686
63	660	0.516000
64	285	0.252256
65	30	0.754731
66	327	0.722126
67	22	0.815339
68	564	0.311475
69	713	0.128139
70	822	0.379525
71	503	0.163861
72	57	0.058864
73	738	0.929765
74	577	0.066618
75	675	0.379431
76	636	0.896556
77	24	0.785159
78	711	0.673376
79	856	0.341876
80	3	0.632772
81	524	0.928603
82	392	0.351795
83	309	0.360684
84	871	0.087856
85	437	0.377159
86	693	0.372667
87	270	0.958057
88	453	0.624846
89	136	0.321076
90	964	0.278577
91	289	0.111123
92	479	0.390355
93	547	0.983006
94	928	0.617965
95	142	0.575211
96	583	0.472852
97	295	0.592565
98	567	0.076406
99	132	0.950939
100	642	0.144752
101	889	0.703110
102	126	0.915663
103	414	0.534958
104	99	0.717419
105	662	0.019778
106	8	0.452249
107	347	0.271204
108	220	0.789664
109	282	0.624770
110	181	0.060848
111	101	0.394521
112	549	0.509953
113	437	0.971620
114	199	0.215363
115	260	0.107420
116	789	0.407161
117	357	0.193456
118	437	0.952537
119	446	0.551136
120	139	0.282713
121	160	0.318475
122	415	0.754109
123	188	0.187072
124	181	0.501698
125	460	0.708615
126	795	0.504445
127	401	0.166382
128	334	0.264265
129	546	0.190452
130	20	0.713459
131	789	0.758983
132	157	0.756356
133	894	0.986155
134	236	0.025684
135	371	0.460523
136	344	0.921652
137	801	0.376004
138	306	0.290248
139	292	0.459041
140	630	0.786084
141	75	0.718875
142	177	0.059779
143	195	0.468587
144	655	0.587513
145	228	0.040588
146	470	0.121337
147	258	0.399406
148	947	0.759106
149	642	0.564466
150	365	0.321056
151	112	0.779350
152	933	0.579827
153	322	0.014473
154	406	0.381476
155	262	0.930504
156	510	0.278527
157	515	0.342128
158	593	0.648512
159	311	0.959245
160	298	0.137757
161	716	0.493112
162	324	0.026540
163	44	0.460613
164	294	0.200302
165	432	0.766998
166	723	0.402380
167	38	0.639309
168	742	0.572879
169	312	0.456460
170	789	0.707668
171	185	0.670449
172	240	0.204680
173	924	0.740340
174	33	0.051678
175	276	0.958321
176	379	0.264715
177	262	0.289029
178	223	0.336437
179	473	0.773582
180	43	0.030000
181	191	0.186373
182	260	0.435611
183	34	0.553063
184	606	0.606713
185	66	0.813951
186	993	0.194345
187	209	0.491576
188	110	0.413796
189	233	0.627681
190	429	0.921770
191	821	0.910852
192	73	0.827269
193	454	0.085815
194	94	0.445188
195	696	0.479064
196	275	0.060503
197	520	0.963889
198	884	0.023161
199	76	0.993945
200	38	0.864018
201	143	0.662053
202	668	0.520305
203	986	0.392484
204	389	0.461323
205	67	0.106646
206	285	0.568125
207	319	0.953814
208	677	0.251918
209	394	0.535214
210	447	0.697745
211	364	0.990446
212	977	0.223696
213	447	0.071521
214	642	0.835825
215	452	0.819440
216	471	0.390650
217	666	0.302036
218	437	0.880995
219	625	0.927631
220	643	0.819232
221	136	0.678057
222	559	0.768986
223	43	0.611329
224	233	0.678043
225	560	0.313811
226	751	0.694768
227	2	0.601327
228	362	0.423487
229	122	0.006613
230	753	0.048675
231	487	0.745776
232	156	0.927560
233	254	0.339718
234	279	0.148176
235	519	0.874019
236	947	0.892453
237	628	0.048555
238	761	0.056916
239	538	0.195677
240	431	0.322974
241	903	0.524386
